Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-8149,2021-12-23,2022-01-05,CUST-467,Eve,Corporate,Florida,East,PROD-997,Office Supplies,Pen,Desk Model X,1038.1,1,0.01,81.95
ORD-6798,2021-04-27,2021-08-13,CUST-114,Frank,Consumer,California,Central,PROD-343,Office Supplies,Printer,Laptop Model X,1014.49,6,0.05,115.32
ORD-6785,2021-10-23,2023-03-26,CUST-278,Alice,Home Office,New York,South,PROD-255,Furniture,Notebook,Tablet Model Y,1075.95,2,0.18,-131.67
ORD-5614,2022-06-09,2024-01-05,CUST-544,Eve,Corporate,New York,Central,PROD-875,Office Supplies,Desk,Notebook Model Z,352.65,6,0.05,4.37
ORD-5292,2022-02-05,2022-12-26,CUST-871,Diana,Home Office,California,West,PROD-518,Furniture,Printer,Chair Model Y,63.18,4,0.23,-10.26
ORD-7189,2023-01-09,2022-12-05,CUST-502,Charlie,Consumer,Texas,West,PROD-891,Furniture,Notebook,Laptop Model X,363.13,7,0.07,10.06
ORD-7673,2022-06-13,2021-03-05,CUST-187,Bob,Consumer,Illinois,West,PROD-106,Furniture,Chair,Laptop Model Y,1195.98,9,0.1,-6.29
ORD-2688,2022-07-11,2021-04-10,CUST-193,Alice,Consumer,Texas,West,PROD-639,Office Supplies,Notebook,Printer Model Z,904.03,1,0.01,79.25
ORD-6095,2022-07-04,2023-02-17,CUST-944,Bob,Home Office,Florida,East,PROD-189,Technology,Printer,Laptop Model Y,554.69,6,0.13,-36.27
ORD-8583,2021-12-26,2021-03-17,CUST-494,Charlie,Corporate,California,West,PROD-820,Office Supplies,Chair,Desk Model Z,377.45,3,0.08,12.5
ORD-8824,2021-03-05,2021-07-04,CUST-127,Eve,Home Office,Texas,East,PROD-290,Furniture,Chair,Pen Model Z,1203.75,7,0.01,135.42
ORD-2637,2023-02-04,2023-12-18,CUST-796,Grace,Corporate,New York,South,PROD-841,Technology,Pen,Chair Model Y,697.65,6,0.04,99.28
ORD-6966,2023-02-13,2022-04-15,CUST-174,Grace,Consumer,New York,West,PROD-617,Office Supplies,Printer,Laptop Model X,925.38,2,0.12,64.2
ORD-5670,2022-09-16,2021-05-21,CUST-153,Diana,Consumer,Florida,South,PROD-989,Technology,Notebook,Printer Model Y,38.6,5,0.1,-0.0
ORD-6203,2021-04-12,2021-12-26,CUST-420,Frank,Home Office,Florida,South,PROD-475,Technology,Tablet,Desk Model X,656.3,7,0.26,-43.17
ORD-6134,2022-07-15,2023-09-08,CUST-658,Bob,Corporate,California,East,PROD-366,Technology,Laptop,Monitor Model X,42.84,4,0.09,1.34
ORD-2890,2023-11-13,2021-10-28,CUST-859,Frank,Consumer,Texas,Central,PROD-137,Furniture,Tablet,Pen Model Y,1185.39,4,0.12,66.48
ORD-4205,2023-04-24,2022-03-03,CUST-333,Eve,Consumer,New York,West,PROD-549,Furniture,Laptop,Pen Model X,388.89,2,0.12,-26.85
ORD-9669,2023-12-24,2023-09-23,CUST-729,Frank,Home Office,California,West,PROD-546,Technology,Monitor,Chair Model X,267.34,8,0.18,-31.45
ORD-3366,2023-04-19,2021-06-11,CUST-871,Alice,Home Office,California,Central,PROD-131,Technology,Pen,Pen Model Y,1391.06,3,0.27,-217.42
ORD-8559,2022-11-12,2022-02-06,CUST-329,Grace,Corporate,New York,West,PROD-893,Furniture,Desk,Laptop Model Y,46.65,8,0.2,-4.23
ORD-3526,2022-10-07,2023-01-12,CUST-901,Bob,Consumer,Texas,East,PROD-322,Furniture,Tablet,Printer Model Y,312.78,8,0.25,-40.85
ORD-8807,2022-02-03,2023-05-13,CUST-852,Grace,Corporate,Illinois,Central,PROD-899,Furniture,Desk,Pen Model X,375.92,1,0.06,11.16
ORD-1366,2022-02-09,2022-05-10,CUST-431,Bob,Corporate,Florida,West,PROD-262,Furniture,Chair,Pen Model Z,1237.75,8,0.25,-140.73
ORD-7521,2023-04-06,2022-05-05,CUST-793,Grace,Corporate,Texas,West,PROD-741,Furniture,Desk,Monitor Model X,1070.92,2,0.21,-52.61
ORD-7606,2022-10-09,2022-06-11,CUST-571,Alice,Home Office,Illinois,East,PROD-998,Furniture,Chair,Monitor Model Z,1451.76,6,0.09,-28.71
ORD-1012,2021-02-04,2023-01-08,CUST-416,Charlie,Corporate,Illinois,West,PROD-772,Office Supplies,Chair,Tablet Model Y,1048.39,1,0.27,-144.67
ORD-9727,2022-02-24,2021-12-25,CUST-200,Eve,Corporate,New York,East,PROD-106,Furniture,Monitor,Desk Model Z,369.75,4,0.2,-42.33
ORD-4239,2022-01-12,2022-07-20,CUST-347,Frank,Corporate,Illinois,South,PROD-312,Technology,Desk,Laptop Model Y,266.92,7,0.14,11.47
ORD-3317,2021-08-08,2023-10-28,CUST-579,Frank,Home Office,Florida,West,PROD-700,Office Supplies,Laptop,Pen Model Y,1138.0,7,0.21,-26.99
ORD-5042,2022-11-28,2021-04-01,CUST-960,Bob,Home Office,California,Central,PROD-179,Furniture,Tablet,Notebook Model Z,1353.34,6,0.0,212.07
ORD-8485,2021-12-08,2021-03-06,CUST-969,Eve,Consumer,Texas,East,PROD-436,Furniture,Monitor,Pen Model Y,1369.28,5,0.1,-34.2
ORD-1375,2023-01-23,2023-11-24,CUST-724,Frank,Home Office,Florida,East,PROD-452,Furniture,Chair,Printer Model Z,1161.22,4,0.23,-43.19
ORD-1256,2022-02-20,2024-01-02,CUST-320,Diana,Home Office,Illinois,West,PROD-458,Furniture,Pen,Tablet Model Y,1195.66,7,0.26,-118.45
ORD-1449,2023-07-27,2021-09-11,CUST-438,Eve,Corporate,California,East,PROD-570,Technology,Chair,Desk Model X,1000.31,5,0.24,-174.67
ORD-4212,2023-10-04,2021-04-18,CUST-247,Eve,Consumer,California,South,PROD-876,Technology,Laptop,Notebook Model X,1109.02,7,0.22,-91.92
ORD-7175,2022-11-11,2023-07-20,CUST-998,Grace,Home Office,Illinois,East,PROD-422,Office Supplies,Chair,Tablet Model Y,191.75,1,0.15,-1.39
ORD-6943,2023-01-18,2022-05-30,CUST-395,Frank,Consumer,Florida,South,PROD-275,Technology,Laptop,Chair Model Y,507.23,7,0.06,39.98
ORD-9026,2023-03-17,2021-05-17,CUST-808,Grace,Corporate,Illinois,Central,PROD-262,Furniture,Notebook,Desk Model Z,697.99,2,0.03,69.99
ORD-8446,2021-11-08,2022-09-22,CUST-506,Alice,Home Office,Texas,East,PROD-929,Furniture,Chair,Pen Model X,1003.2,1,0.28,-220.27
ORD-2308,2021-02-24,2022-02-14,CUST-680,Grace,Corporate,California,Central,PROD-937,Office Supplies,Chair,Pen Model Z,638.17,9,0.06,12.4
ORD-9339,2022-11-25,2021-05-02,CUST-577,Frank,Corporate,New York,South,PROD-822,Office Supplies,Monitor,Desk Model Y,575.0,4,0.07,68.91
ORD-5016,2022-06-18,2023-03-12,CUST-899,Eve,Consumer,California,East,PROD-859,Furniture,Monitor,Pen Model Y,854.12,4,0.22,-46.35
ORD-4940,2021-04-15,2023-04-05,CUST-123,Grace,Home Office,Illinois,South,PROD-689,Technology,Desk,Laptop Model Z,603.75,4,0.23,-57.42
ORD-7713,2021-10-21,2022-05-21,CUST-980,Frank,Consumer,Illinois,South,PROD-358,Office Supplies,Printer,Desk Model Y,127.36,2,0.12,2.26
ORD-5071,2023-05-30,2021-01-08,CUST-982,Frank,Corporate,New York,Central,PROD-617,Office Supplies,Chair,Tablet Model X,1454.74,3,0.02,108.86
ORD-9107,2022-07-05,2023-08-03,CUST-285,Charlie,Home Office,New York,Central,PROD-519,Technology,Laptop,Desk Model Z,1390.72,3,0.15,-71.64
ORD-6912,2023-06-30,2021-07-11,CUST-269,Eve,Corporate,California,Central,PROD-185,Office Supplies,Chair,Notebook Model X,77.73,1,0.24,-13.26
ORD-1442,2022-01-10,2022-04-03,CUST-902,Diana,Consumer,Illinois,South,PROD-920,Technology,Laptop,Pen Model X,803.2,8,0.26,-56.8
ORD-3944,2022-03-26,2022-01-22,CUST-643,Frank,Consumer,California,South,PROD-231,Furniture,Pen,Laptop Model X,1074.91,8,0.2,-55.45
ORD-4936,2023-12-20,2023-03-15,CUST-537,Eve,Corporate,Florida,Central,PROD-621,Technology,Printer,Laptop Model Z,922.6,3,0.21,-110.42
ORD-1398,2023-03-23,2023-05-17,CUST-400,Frank,Consumer,Illinois,South,PROD-835,Office Supplies,Notebook,Chair Model Y,543.01,7,0.01,79.77
ORD-3995,2022-01-25,2023-10-21,CUST-787,Alice,Consumer,California,Central,PROD-594,Furniture,Laptop,Tablet Model X,1208.85,8,0.06,142.5
ORD-7329,2022-10-29,2021-10-06,CUST-463,Diana,Corporate,Illinois,West,PROD-980,Office Supplies,Chair,Monitor Model X,929.83,5,0.22,-60.31
ORD-3216,2021-05-21,2023-04-08,CUST-953,Alice,Home Office,Illinois,East,PROD-148,Technology,Tablet,Monitor Model X,373.62,3,0.16,-25.47
ORD-2707,2023-05-24,2023-08-04,CUST-276,Frank,Home Office,Texas,West,PROD-112,Office Supplies,Desk,Desk Model Y,924.62,5,0.18,-89.96
ORD-6766,2023-04-23,2021-02-22,CUST-901,Charlie,Home Office,California,South,PROD-950,Office Supplies,Desk,Chair Model Y,426.51,1,0.24,-74.19
ORD-6677,2022-08-20,2022-02-01,CUST-243,Grace,Corporate,Illinois,East,PROD-465,Technology,Tablet,Printer Model Z,901.86,5,0.2,-80.89
ORD-3568,2023-08-10,2023-02-19,CUST-622,Charlie,Corporate,New York,South,PROD-474,Furniture,Printer,Desk Model Y,1151.19,7,0.13,67.77
ORD-8638,2022-07-06,2022-11-26,CUST-580,Alice,Consumer,New York,South,PROD-782,Furniture,Monitor,Chair Model Z,467.77,1,0.29,-98.27
ORD-1160,2022-01-08,2021-07-31,CUST-591,Grace,Home Office,Texas,East,PROD-857,Office Supplies,Laptop,Tablet Model Z,438.13,8,0.07,22.81
ORD-9067,2022-10-10,2023-06-10,CUST-585,Charlie,Consumer,Illinois,South,PROD-457,Technology,Laptop,Tablet Model Z,1095.52,7,0.1,-53.14
ORD-4904,2021-11-29,2021-09-28,CUST-758,Frank,Corporate,California,South,PROD-275,Office Supplies,Monitor,Tablet Model Z,772.39,5,0.2,-18.09
ORD-4573,2022-01-28,2022-06-30,CUST-959,Alice,Home Office,California,South,PROD-317,Furniture,Monitor,Tablet Model Z,225.42,1,0.07,16.5
ORD-2825,2022-01-30,2023-10-05,CUST-584,Grace,Corporate,New York,Central,PROD-769,Technology,Printer,Tablet Model X,827.63,9,0.11,-9.87
ORD-6582,2021-02-04,2023-04-26,CUST-921,Bob,Consumer,Florida,South,PROD-910,Office Supplies,Chair,Chair Model Y,1001.55,8,0.21,-141.02
ORD-2176,2021-06-06,2023-10-14,CUST-536,Eve,Consumer,Illinois,East,PROD-770,Office Supplies,Laptop,Chair Model X,747.15,5,0.1,33.27
ORD-5918,2023-06-23,2022-02-03,CUST-294,Bob,Corporate,Texas,West,PROD-918,Technology,Monitor,Laptop Model Z,943.76,9,0.02,104.26
ORD-5880,2023-08-25,2023-03-26,CUST-565,Charlie,Corporate,Texas,East,PROD-393,Office Supplies,Laptop,Notebook Model Y,559.98,3,0.17,15.42
ORD-4220,2022-01-31,2022-10-02,CUST-175,Alice,Home Office,Illinois,East,PROD-758,Furniture,Chair,Monitor Model X,1319.16,6,0.23,-144.58
ORD-8820,2021-07-26,2022-05-09,CUST-259,Alice,Corporate,Illinois,West,PROD-762,Technology,Tablet,Pen Model X,375.15,6,0.22,-54.88
ORD-1130,2022-09-13,2023-08-10,CUST-589,Grace,Consumer,Texas,South,PROD-533,Office Supplies,Notebook,Tablet Model Z,436.39,9,0.19,-5.62
ORD-7659,2023-03-16,2021-05-09,CUST-199,Frank,Consumer,Texas,West,PROD-273,Furniture,Pen,Printer Model X,1165.02,8,0.23,-53.37
ORD-4562,2022-04-07,2021-03-16,CUST-215,Alice,Corporate,California,West,PROD-908,Furniture,Chair,Pen Model X,105.63,5,0.06,0.57
ORD-2499,2021-09-09,2022-03-29,CUST-479,Alice,Corporate,Texas,Central,PROD-301,Furniture,Monitor,Chair Model X,1481.32,8,0.22,-68.08
ORD-8430,2023-05-17,2022-03-15,CUST-694,Eve,Home Office,New York,Central,PROD-690,Office Supplies,Printer,Printer Model X,950.94,3,0.01,75.32
ORD-8705,2021-07-28,2022-03-25,CUST-923,Diana,Consumer,Texas,East,PROD-981,Office Supplies,Printer,Printer Model X,1215.02,8,0.22,-108.45
ORD-8626,2023-08-13,2022-07-14,CUST-162,Grace,Consumer,Texas,East,PROD-500,Technology,Chair,Printer Model Z,884.24,3,0.02,105.2
ORD-7679,2022-06-23,2023-08-29,CUST-231,Bob,Consumer,New York,Central,PROD-535,Technology,Laptop,Laptop Model Z,1183.77,7,0.23,-54.15
ORD-3788,2023-04-15,2023-07-27,CUST-347,Charlie,Corporate,New York,West,PROD-368,Technology,Laptop,Chair Model X,662.62,3,0.27,-130.09
ORD-5876,2022-05-18,2021-10-11,CUST-494,Alice,Consumer,Illinois,West,PROD-435,Technology,Chair,Printer Model Z,873.58,7,0.25,-172.14
ORD-4708,2023-08-14,2023-01-31,CUST-742,Bob,Corporate,Texas,West,PROD-586,Technology,Printer,Tablet Model Z,999.65,1,0.1,39.5
ORD-2769,2022-05-29,2021-03-28,CUST-510,Diana,Home Office,New York,South,PROD-713,Furniture,Laptop,Desk Model Y,1354.85,9,0.29,-197.2
ORD-7731,2022-08-03,2021-06-14,CUST-978,Bob,Corporate,California,Central,PROD-208,Technology,Printer,Printer Model X,71.46,3,0.16,2.49
ORD-4044,2023-04-20,2023-05-28,CUST-527,Charlie,Home Office,Florida,South,PROD-989,Furniture,Notebook,Laptop Model Z,181.19,1,0.11,-8.16
ORD-1375,2023-09-13,2023-12-18,CUST-769,Grace,Home Office,New York,West,PROD-655,Office Supplies,Desk,Pen Model Z,1042.16,9,0.17,-61.31
ORD-7347,2021-03-24,2021-07-26,CUST-827,Alice,Corporate,Florida,South,PROD-986,Technology,Printer,Chair Model X,529.66,9,0.09,35.31
ORD-4036,2023-12-02,2021-05-29,CUST-425,Grace,Home Office,Texas,East,PROD-626,Furniture,Chair,Notebook Model Y,1023.04,7,0.05,85.32
ORD-9852,2021-06-05,2023-03-03,CUST-645,Grace,Corporate,California,Central,PROD-615,Office Supplies,Notebook,Laptop Model X,357.05,6,0.05,51.09
ORD-7218,2022-03-29,2023-11-12,CUST-474,Charlie,Consumer,California,West,PROD-859,Technology,Pen,Printer Model Y,949.82,2,0.05,12.63
ORD-1740,2022-09-09,2023-08-06,CUST-943,Grace,Corporate,Illinois,East,PROD-335,Technology,Chair,Chair Model X,727.61,7,0.07,1.4
ORD-9495,2022-09-16,2022-07-12,CUST-397,Grace,Home Office,Illinois,South,PROD-663,Office Supplies,Desk,Desk Model X,201.92,5,0.27,-25.82
ORD-2085,2022-05-22,2023-02-01,CUST-378,Alice,Home Office,Texas,East,PROD-301,Technology,Notebook,Printer Model X,1395.55,7,0.12,33.95
ORD-2210,2022-09-14,2021-01-31,CUST-395,Diana,Consumer,New York,West,PROD-971,Office Supplies,Pen,Laptop Model X,1192.45,6,0.0,142.9
ORD-9420,2021-10-20,2021-08-14,CUST-626,Frank,Corporate,California,Central,PROD-657,Technology,Pen,Monitor Model Y,1175.99,7,0.09,83.53
ORD-4119,2022-10-17,2022-03-06,CUST-214,Charlie,Consumer,Texas,Central,PROD-670,Office Supplies,Tablet,Tablet Model Y,1051.45,7,0.3,-210.09
ORD-1267,2023-07-26,2022-06-14,CUST-592,Bob,Home Office,Texas,West,PROD-273,Furniture,Chair,Notebook Model Z,51.6,4,0.22,-6.65
ORD-3774,2023-01-27,2023-11-19,CUST-156,Frank,Corporate,New York,Central,PROD-643,Furniture,Tablet,Pen Model X,766.84,8,0.15,-55.08
ORD-5349,2023-09-23,2021-05-07,CUST-978,Grace,Home Office,California,East,PROD-248,Office Supplies,Pen,Laptop Model Y,1131.42,1,0.04,114.26
ORD-5965,2022-10-29,2023-03-25,CUST-241,Diana,Corporate,California,West,PROD-384,Office Supplies,Pen,Chair Model Y,340.79,1,0.14,10.45
ORD-9125,2021-03-01,2022-05-15,CUST-818,Charlie,Consumer,California,South,PROD-732,Furniture,Tablet,Notebook Model Y,930.59,2,0.19,-126.11
ORD-4459,2021-11-23,2022-10-17,CUST-751,Frank,Consumer,Illinois,Central,PROD-874,Furniture,Monitor,Notebook Model X,1395.63,8,0.28,-287.37
ORD-1989,2023-03-10,2021-05-19,CUST-718,Alice,Home Office,California,South,PROD-653,Furniture,Notebook,Notebook Model Z,1134.34,8,0.15,31.65
ORD-1937,2023-02-24,2023-09-22,CUST-984,Frank,Consumer,Florida,Central,PROD-866,Furniture,Printer,Printer Model Y,830.51,7,0.16,-88.61
ORD-7654,2023-02-06,2023-01-12,CUST-902,Diana,Consumer,New York,Central,PROD-941,Technology,Desk,Tablet Model X,478.69,4,0.17,-54.26
ORD-7989,2022-06-03,2021-08-03,CUST-508,Alice,Home Office,California,West,PROD-601,Furniture,Pen,Printer Model Y,962.08,2,0.29,-156.57
ORD-9631,2022-09-30,2021-10-19,CUST-177,Frank,Home Office,New York,West,PROD-789,Furniture,Desk,Chair Model Y,1077.32,2,0.1,5.44
ORD-8342,2021-03-24,2023-08-03,CUST-101,Grace,Home Office,New York,East,PROD-697,Technology,Desk,Printer Model Z,963.9,6,0.26,-91.11
ORD-7023,2021-01-28,2022-01-07,CUST-885,Eve,Corporate,Florida,South,PROD-607,Technology,Notebook,Monitor Model Y,1138.02,9,0.13,20.31
ORD-3358,2021-09-23,2022-06-15,CUST-134,Bob,Home Office,California,South,PROD-116,Technology,Chair,Tablet Model Y,433.29,5,0.22,-61.48
ORD-4345,2022-02-01,2022-11-24,CUST-876,Alice,Corporate,New York,West,PROD-501,Furniture,Printer,Tablet Model X,771.56,7,0.14,-30.32
ORD-7360,2023-08-20,2022-07-04,CUST-494,Charlie,Home Office,California,West,PROD-337,Office Supplies,Chair,Chair Model X,832.03,3,0.17,-89.02
ORD-5816,2023-02-02,2023-02-14,CUST-317,Eve,Corporate,Florida,South,PROD-744,Furniture,Notebook,Pen Model Z,153.03,6,0.1,-5.49
ORD-4743,2023-09-07,2023-10-15,CUST-166,Diana,Home Office,Illinois,South,PROD-544,Office Supplies,Tablet,Monitor Model X,281.29,9,0.12,21.72
ORD-8159,2023-03-22,2022-02-24,CUST-168,Charlie,Corporate,Illinois,Central,PROD-820,Technology,Monitor,Laptop Model X,473.8,4,0.16,-49.35
ORD-1518,2022-08-04,2021-12-28,CUST-323,Grace,Consumer,Illinois,Central,PROD-965,Technology,Printer,Printer Model Z,90.68,4,0.18,-9.32
ORD-1268,2022-09-03,2024-01-05,CUST-460,Diana,Home Office,Illinois,West,PROD-807,Technology,Chair,Desk Model Y,365.73,4,0.11,-0.16
ORD-6444,2021-07-12,2023-07-10,CUST-557,Eve,Home Office,Texas,South,PROD-171,Furniture,Pen,Printer Model Z,792.79,3,0.25,-88.22
ORD-6475,2021-08-15,2022-07-22,CUST-393,Grace,Corporate,New York,Central,PROD-125,Office Supplies,Monitor,Notebook Model X,821.78,9,0.22,-22.2
ORD-5185,2022-03-27,2022-12-20,CUST-425,Charlie,Consumer,Texas,Central,PROD-188,Furniture,Monitor,Printer Model Z,389.15,5,0.14,-12.33
ORD-6161,2023-07-21,2022-12-29,CUST-302,Grace,Consumer,California,South,PROD-583,Furniture,Monitor,Laptop Model Y,1420.8,4,0.22,-202.09
ORD-4865,2022-10-17,2022-01-03,CUST-692,Alice,Corporate,Illinois,South,PROD-334,Technology,Notebook,Printer Model Z,711.41,3,0.0,87.78
ORD-9011,2021-07-22,2022-02-07,CUST-677,Grace,Home Office,California,West,PROD-138,Technology,Printer,Monitor Model X,963.17,5,0.18,-13.76
ORD-3335,2022-02-06,2021-04-14,CUST-396,Frank,Consumer,Florida,South,PROD-934,Technology,Tablet,Monitor Model X,64.94,5,0.16,-4.62
ORD-4674,2022-04-17,2023-02-27,CUST-891,Charlie,Home Office,New York,West,PROD-143,Technology,Chair,Tablet Model Z,610.79,6,0.15,-45.58
ORD-5576,2023-06-09,2021-11-22,CUST-360,Bob,Corporate,Florida,Central,PROD-459,Technology,Tablet,Chair Model Y,822.32,5,0.18,-18.66
ORD-1500,2021-06-28,2022-01-09,CUST-888,Alice,Home Office,New York,East,PROD-163,Technology,Laptop,Pen Model Z,482.14,8,0.24,-53.95
ORD-9083,2023-11-08,2021-12-05,CUST-617,Bob,Consumer,Florida,East,PROD-795,Furniture,Desk,Desk Model Y,273.63,2,0.01,39.0
ORD-9294,2022-04-08,2023-06-11,CUST-231,Charlie,Corporate,Florida,South,PROD-572,Furniture,Desk,Notebook Model Y,317.7,5,0.04,20.57
ORD-6543,2023-04-15,2023-11-24,CUST-876,Charlie,Consumer,New York,West,PROD-697,Office Supplies,Tablet,Printer Model Z,710.49,2,0.0,122.26
ORD-3746,2022-09-01,2024-01-03,CUST-424,Diana,Home Office,California,East,PROD-383,Furniture,Desk,Printer Model Y,125.1,3,0.07,5.47
ORD-4276,2023-07-15,2023-12-29,CUST-167,Charlie,Home Office,Florida,Central,PROD-694,Technology,Tablet,Laptop Model X,367.0,5,0.29,-51.9
ORD-4085,2023-07-25,2023-09-25,CUST-225,Grace,Corporate,New York,Central,PROD-870,Technology,Pen,Chair Model Z,1084.92,4,0.11,-2.79
ORD-6735,2021-10-27,2021-02-02,CUST-492,Grace,Consumer,New York,West,PROD-865,Office Supplies,Monitor,Monitor Model Y,337.82,7,0.17,-11.72
ORD-8796,2021-12-17,2023-07-17,CUST-501,Grace,Consumer,Florida,East,PROD-894,Technology,Chair,Desk Model X,193.06,9,0.3,-31.89
ORD-7613,2021-07-06,2022-09-13,CUST-926,Alice,Consumer,California,Central,PROD-800,Office Supplies,Pen,Tablet Model Z,143.97,1,0.19,-2.93
ORD-2327,2022-09-15,2024-01-09,CUST-782,Grace,Corporate,Illinois,Central,PROD-606,Office Supplies,Laptop,Monitor Model X,1483.32,6,0.05,21.88
ORD-8772,2021-03-12,2023-05-29,CUST-435,Bob,Home Office,Texas,South,PROD-430,Technology,Desk,Notebook Model X,148.56,5,0.24,-23.19
ORD-4746,2021-11-05,2021-06-25,CUST-128,Frank,Home Office,Illinois,East,PROD-745,Furniture,Notebook,Chair Model X,661.58,2,0.17,-50.35
ORD-6684,2021-06-26,2021-01-16,CUST-787,Frank,Home Office,Florida,South,PROD-403,Furniture,Pen,Notebook Model Y,776.39,4,0.3,-135.03
ORD-3562,2022-03-03,2023-12-12,CUST-918,Eve,Consumer,Florida,Central,PROD-834,Furniture,Notebook,Pen Model Z,1447.57,2,0.23,-63.33
ORD-5163,2023-01-10,2021-04-18,CUST-903,Bob,Corporate,New York,Central,PROD-667,Office Supplies,Monitor,Tablet Model Z,1338.83,9,0.3,-174.24
ORD-4317,2022-06-15,2022-04-15,CUST-943,Frank,Consumer,California,East,PROD-640,Furniture,Desk,Pen Model Y,371.76,7,0.27,-35.07
ORD-3436,2022-02-22,2021-07-22,CUST-716,Frank,Corporate,California,East,PROD-811,Office Supplies,Notebook,Laptop Model Z,145.36,4,0.05,7.51
ORD-6769,2021-09-05,2023-12-02,CUST-144,Diana,Consumer,Florida,West,PROD-942,Office Supplies,Laptop,Notebook Model X,668.13,5,0.22,-80.06
ORD-9499,2021-07-28,2023-07-07,CUST-200,Eve,Corporate,California,East,PROD-731,Technology,Printer,Laptop Model Z,169.35,5,0.15,0.77
ORD-6918,2021-08-04,2021-12-03,CUST-325,Frank,Consumer,Texas,West,PROD-556,Technology,Laptop,Printer Model Y,1309.24,6,0.04,181.68
ORD-2089,2022-12-14,2021-04-16,CUST-518,Frank,Consumer,California,South,PROD-386,Furniture,Monitor,Pen Model X,1061.59,1,0.17,25.27
ORD-5555,2022-03-14,2021-07-23,CUST-715,Eve,Corporate,California,East,PROD-932,Technology,Laptop,Chair Model Y,1416.8,7,0.03,105.43
ORD-3394,2021-11-07,2021-03-07,CUST-361,Charlie,Home Office,New York,South,PROD-170,Furniture,Monitor,Notebook Model X,862.79,3,0.23,-73.98
ORD-7468,2022-01-18,2022-07-08,CUST-864,Frank,Home Office,Florida,South,PROD-941,Office Supplies,Laptop,Desk Model X,559.35,8,0.11,25.3
ORD-5004,2023-09-08,2021-08-13,CUST-776,Diana,Corporate,California,West,PROD-236,Technology,Pen,Tablet Model Z,760.96,1,0.24,-41.52
ORD-1666,2021-05-01,2022-01-16,CUST-391,Diana,Corporate,Florida,Central,PROD-162,Furniture,Desk,Monitor Model X,257.95,5,0.2,-10.18
ORD-6718,2022-02-11,2021-09-13,CUST-311,Charlie,Home Office,California,West,PROD-688,Technology,Chair,Chair Model Y,705.33,9,0.26,-103.13
ORD-6152,2021-09-02,2021-06-21,CUST-755,Frank,Consumer,California,West,PROD-894,Technology,Laptop,Chair Model Z,1498.09,1,0.06,157.63
ORD-3234,2021-03-07,2022-09-06,CUST-555,Alice,Home Office,California,South,PROD-629,Office Supplies,Laptop,Laptop Model Y,1041.95,1,0.19,-75.67
ORD-7335,2023-07-31,2022-10-15,CUST-335,Charlie,Corporate,New York,Central,PROD-777,Technology,Tablet,Pen Model X,112.29,8,0.26,-6.89
ORD-2236,2021-08-16,2022-12-20,CUST-633,Diana,Consumer,California,East,PROD-247,Furniture,Laptop,Notebook Model Y,1093.99,5,0.07,38.06
ORD-2623,2023-06-01,2023-04-13,CUST-168,Eve,Corporate,Illinois,East,PROD-285,Technology,Desk,Notebook Model Y,168.98,5,0.23,-28.56
ORD-2374,2021-05-17,2023-03-31,CUST-680,Grace,Home Office,Texas,South,PROD-687,Office Supplies,Notebook,Printer Model X,598.15,6,0.09,39.8
ORD-8275,2021-07-13,2021-03-15,CUST-345,Alice,Consumer,California,West,PROD-639,Office Supplies,Monitor,Printer Model Z,1183.65,7,0.24,-171.86
ORD-7359,2022-12-07,2023-12-21,CUST-674,Grace,Home Office,Illinois,East,PROD-143,Office Supplies,Printer,Tablet Model Y,209.57,9,0.15,1.23
ORD-1176,2022-10-20,2022-04-01,CUST-336,Grace,Home Office,Florida,West,PROD-932,Furniture,Printer,Laptop Model X,453.26,2,0.2,-62.83
ORD-7704,2022-10-19,2021-12-03,CUST-430,Grace,Home Office,New York,Central,PROD-748,Office Supplies,Notebook,Chair Model Z,308.99,6,0.11,27.21
